registro_sistema,titulo,sub_titulo,assunto,autor,tipo_material,quantidade,ano,edicao,editora,isbn,issn,id_exemplar,codigo_barras,colecao,biblioteca,status_material,localizacao,texto_busca
276191,CorelDraw 11 :,guia prático e visual para profissionais  e amadores. -,CorelDRAW (Programa de computador).#$&Computação gráfica.,,Livro,1,2003,,"Alta books,",9788598745666,,1371920,2022029204,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.92 C797,coreldraw 11 : guia prático e visual para profissionais  e amadores. - coreldraw (programa de computador).#$&computação gráfica.
276234,Microsoft project 2008 :,passo a passo. -,Programa de computador.#$&Microsoft office -#$&Project 2008.,,Livro,1,1998,,Makron Book,8534608741,,1371987,2022029202,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.4 M626,microsoft project 2008 : passo a passo. - programa de computador.#$&microsoft office -#$&project 2008.
277992,Análises estatísticas no Excel :,guia prático /,Estatística -#$&Análise.#$&Excel (Programa de computador),"Ribeiro Júnior, José Ivo",Livro,1,2013.,2. ed. -,"Ed. UFV,",9788572691926,,1374792,2023000300,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,519.542 R484a 2.ed.,análises estatísticas no excel : guia prático / estatística -#$&análise.#$&excel (programa de computador)
278030,Manual de uso do wordstar :,Com o módulo MailMerge /,Programa de Computador#$&Wordstar -#$&Manual,"Evangelista, Rubens Alves",Livro,1,1986,1. ed. -,"FGV, ",8522501297,,1374837,2022027494,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.42 E92m 1.ed.,manual de uso do wordstar : com o módulo mailmerge / programa de computador#$&wordstar -#$&manual
279045,Análise e projeto de sistemas de controle lineares /,,Engenharia de sistema.#$&Controle automático.#$&Teoria do controle.#$&Engenharia elétrica.#$&Matemática.,"D'Azzo, John Joachim",Livro,1,c1988.,2. ed. -,"Guanabara,",8570300042,,1377005,2023002122,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,621.316 D277a 2.ed.,análise e projeto de sistemas de controle lineares / nan engenharia de sistema.#$&controle automático.#$&teoria do controle.#$&engenharia elétrica.#$&matemática.
279472,Estatística básica :,a arte de trabalhar com dados /,Estatística,,Livro,1,2009.,,"Elsevier,",9788535230307,,1377716,2023002613,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,311 E79,estatística básica : a arte de trabalhar com dados / estatística
279475,Introdução à estatística :,atualização da tecnologia /,Estatística como assunto -#$&métodos.#$&Probabilidade.#$&Interpretação estatística de dados.#$&Análise estatística.#$&Análise de regressão.#$&Estatísticas não paramétricas.#$&Análise de variância.#$&Tamanho da amostra.#$&Gráficos.#$&Distribuição de qui-quadrado.,"Triola, Mario F.",Livro,1,c2013.,11. ed. -,"LTC,",9788521622062,,1377721,2023002611,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,519.2 T834i 11.ed.,introdução à estatística : atualização da tecnologia / estatística como assunto -#$&métodos.#$&probabilidade.#$&interpretação estatística de dados.#$&análise estatística.#$&análise de regressão.#$&estatísticas não paramétricas.#$&análise de variância.#$&tamanho da amostra.#$&gráficos.#$&distribuição de qui-quadrado.
280058,Webwriting :,pensando o texto para a mídia digital /,Redes de computadores#$&Comunicação Digital#$&Internet -#$&Escrita,"Rodrigues, Bruno",Livro,1,2000.,,"Berkeley,",8572515526,,1378662,2023002115,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.624 R696w,webwriting : pensando o texto para a mídia digital / redes de computadores#$&comunicação digital#$&internet -#$&escrita
280275,Segurança de redes em ambientes cooperativos /,,Redes de computação.#$&Medidas de segurança.#$&Internet (Redes de computação).#$&Criptografia.,"Nakamura, Emilio Tissato,",Livro,1,2002.,,"Berkeley,",8572516093,,1378945,2023003907,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.7 N163s,segurança de redes em ambientes cooperativos / nan redes de computação.#$&medidas de segurança.#$&internet (redes de computação).#$&criptografia.
280277,Programação Shell Linux /,,Shell (Linguagem de programação).#$&Linux (Sistema operacional de computador).,"Neves, Julio Cezar.",Livro,1,2000.,,"Brasport,",9788574524405 (broch.),,1378947,2023003911,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.43 N518p,programação shell linux / nan shell (linguagem de programação).#$&linux (sistema operacional de computador).
280281,Linux :,device drivers /,Linux (Sistema operacional de computador).,"Rubini, Alessandro",Livro,1,1999.,,"Market Books, ",8587393014,,1378952,2023003880,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.451 R896l,linux : device drivers / linux (sistema operacional de computador).
280419,Java:,grui do programador /,Linguagem de Programação#$&Java,"Jandl Junior, Peter",Livro,1,2007.,,"Novatec, ",9788575221099,,1379155,2023003909,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.43 J33j,java: grui do programador / linguagem de programação#$&java
280420,Algoritmos :,lógica para desenvolvimento de programação de computadores /,Programação (Computadores).#$&Programação lógica.#$&Estruturas de dados (Computação).#$&Algoritmos.,"Manzano, Jose Augusto N. G.",Livro,1,2002.,14. ed. -,"Érica,",857194718x (broch.),,1379156,2023003745,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.421 M296a 14.ed.,algoritmos : lógica para desenvolvimento de programação de computadores / programação (computadores).#$&programação lógica.#$&estruturas de dados (computação).#$&algoritmos.
280422,Estruturas de dados e algoritmos em Java /,,Java (Linguagem de programação de computador)#$&Algorítmos.#$&Estruturas de dados (Computação),"Goodrich, Michael T.,",Livro,1,2002.,2. ed. -,"Bookman,",8536300434,,1379162,2023003916,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.43 G655e 2.ed.,estruturas de dados e algoritmos em java / nan java (linguagem de programação de computador)#$&algorítmos.#$&estruturas de dados (computação)
280424,C/C++ técnicas avançadas /,,C++ (Linguagem de programação de computador).,"Duntemann, Jeff",Livro,1,1993.,,"Berkeley,",8572510826,,1379174,2023002378,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.43 D927c,c/c++ técnicas avançadas / nan c++ (linguagem de programação de computador).
280436,Engenharia de sistemas de controle /,,Controle automático.#$&Engenharia de sistemas.,"Nise, Norman S.",Livro,1,2009.,5. ed. -,"LTC,",9788521617044 (broch.).,,1379199,2023003746,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,681.51 N724e 5.ed.,engenharia de sistemas de controle / nan controle automático.#$&engenharia de sistemas.
280437,Desenvolvendo websites com PHP :,aprenda a criar websites dinâmicos e interativos com PHP e bancos de dados /,PHP (Linguagem de programação de computador)#$&Sites da Web#$&Desenvolvimento,"Niederauer, Juliano,",Livro,1,2011.,,"Novatec,",9788575222348,,1379206,2023003747,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.43 N666d 2.ed.,desenvolvendo websites com php : aprenda a criar websites dinâmicos e interativos com php e bancos de dados / php (linguagem de programação de computador)#$&sites da web#$&desenvolvimento
280589,Desvendando o TCP/IP /,,Redes de Computação#$&Sistema TCP/IP,,Livro,1,1996,,"Campus, ",8535200916,,1379507,2023003913,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.62 D478,desvendando o tcp/ip / nan redes de computação#$&sistema tcp/ip
280594,"Aprenda a programar com C, C++ e C# /",,Linguagem de Programação#$&C++#$&Linguagem C,"Hickson, Rosângela",Livro,1,2005.,2. ed. -,"Campus, ",8535214798,,1379511,2023003893,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.43 H631a 2.ed.,"aprenda a programar com c, c++ e c# / nan linguagem de programação#$&c++#$&linguagem c"
280596,Microsoft acess 2 for windows :,passo a passo. -,Banco de Dados#$&Microsoft Access,,Livro,1,1994.,,"Makron Books, ",8534603146,,1379520,2023003910,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.6 M626,microsoft acess 2 for windows : passo a passo. - banco de dados#$&microsoft access
280609,Estudo Dirigido de Microsoft office excel 2010 - avançado /,,Excel#$&Programa de Computador,"Manzano, José Augusto N. G.",Livro,1,2010.,1.ed. -,"Érica,",9788536502885,,1379554,2023003750,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.43 M296e 1.ed.,estudo dirigido de microsoft office excel 2010 - avançado / nan excel#$&programa de computador
280611,PHP profissional :,aprenda a desenvolver com padrões de projeto /,PHP -#$&Linguagem de Programação,"Melo, Alexandre Altair de",Livro,1,2007.,,"Novatec, ",9788575221419,,1379557,2023003897,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.43 M528p,php profissional : aprenda a desenvolver com padrões de projeto / php -#$&linguagem de programação
280614,Usando linux,,Linux#$&Sistema operacional de Computador,"Ball, Hill",Livro,1,1999.,2. ed. -,"Campus, ",8535203850,,1379563,2023003892,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.451 B187u 2.ed.,usando linux nan linux#$&sistema operacional de computador
280624,Estrutura de dados com Pascal. -,,Estrutura de Dados#$&PASCAL -#$&Linguagem de Programação,,Livro,1,1993.,,"IBPI,",8585588047,,1379581,2023003915,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.6 E82,estrutura de dados com pascal. - nan estrutura de dados#$&pascal -#$&linguagem de programação
280626,Configurando um servidor Linux /,,Linux -#$&Servidor -#$&Configuração,"Tsuji, Hidenore",Livro,1,2000.,,"Makron Books, ",8534612110,,1379583,2023003898,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.451 T882c,configurando um servidor linux / nan linux -#$&servidor -#$&configuração
280647,Redes de computadores:,teoria e prática /,Redes de Computadores,"Mendes, Douglas Rocha",Livro,1,2007.,,"Novatec, ",9788575221273,,1379612,2023003894,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.7 M538r,redes de computadores: teoria e prática / redes de computadores
280652,Trabalhando com autoCad lLT for windows /,,AutoCad#$&Programa de Computador,"Lima, Cláudia Campos N. A. de",Livro,1,1995.,,"Érica, ",857194248x,,1379618,2023003888,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004 L732t,trabalhando com autocad llt for windows / nan autocad#$&programa de computador
280654,lLógica de programação /,,Lógica#$&Programação#$&Programação Lógica,"Xavier, Gley Fabiano Cardoso",Livro,1,2011.,12. ed. -,"SENAC,",9788539601035,,1379620,2023003879,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.421 X3l 12.ed.,llógica de programação / nan lógica#$&programação#$&programação lógica
280656,Ethernet :,o guia definitivo /,Ethernet (Redes locais de computadores).#$&Redes de computadores -#$&Gerência.,"Spurgeon, C. H. ",Livro,2,2000.,,"Campus,",8535206590,,1379625,2023003905,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.7 S772e,ethernet : o guia definitivo / ethernet (redes locais de computadores).#$&redes de computadores -#$&gerência.
280706,Salvo pelo... UNIX/,,Sistema Operacional de Computador#$&UNIX,"Hansen, Augie",Livro,1,1995,,"Érica, ",8571942544,,1379738,2023003900,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.451.9 H249s,salvo pelo... unix/ nan sistema operacional de computador#$&unix
280719,Effective java /,,Java#$&Programa de Computador,"Bloch, Joshua",Livro,1,2008,2. ed. -,,9780321356680,,1379745,2023003886,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.43 B651e 2.ed.,effective java / nan java#$&programa de computador
280721,Construindo redes Cisco usando comutação multicamadas /,,Redes de computadores#$&Redes Cisco#$&Comutação Multicamadas,"Webb, Karen",Livro,1,2003.,,"Pearson Education do Brasil,",8534615012,,1379752,2023003906,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.6 W365c,construindo redes cisco usando comutação multicamadas / nan redes de computadores#$&redes cisco#$&comutação multicamadas
280832,Segurança no laboratório e cuidados com o manuseio de produtos químicos /,,Química#$&Laboratório -#$&Segurança#$&Transformação Químicas,"Lemos, Francisco das Chagas Dantas de",Livro,3,2006,2. ed. -,"EDUFRN,",8472732764,,1380013,2023004657,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,54 L557s 2.ed.,segurança no laboratório e cuidados com o manuseio de produtos químicos / nan química#$&laboratório -#$&segurança#$&transformação químicas
280957,Informática e educação /,,Informática#$&Tecnologia#$&Educação,"Gomes, Apuena Vieira",Livro,3,2012,2. ed. -,"EDUFRN, ",9788572739924,,1380332,2023004586,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,ESPECIAL,004:370 G633i 2.ed.,informática e educação / nan informática#$&tecnologia#$&educação
280990,Ecossistemas brasileiros /,,Ecossistema Brasileiro#$&Equilíbrio ecológico #$&Sustentabilidade,"Ramos, Maria das Graças Ouriques",Livro,3,2011.,2. ed. -,"EDUFRN,",,,1380387,2023004681,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,ESPECIAL,574(81) R175e 2.ed.,ecossistemas brasileiros / nan ecossistema brasileiro#$&equilíbrio ecológico #$&sustentabilidade
282365,Lógica deôntica para consistente paradoxos e dilemas /,,Lógica#$&Lógica Deôntica#$&Sistemas Deônticos,Cruz  Ângela Maria Paiva,Livro,1,2005.,,"EDUFRN,",8572732268,,1383320,2023004266,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,160 C957l,lógica deôntica para consistente paradoxos e dilemas / nan lógica#$&lógica deôntica#$&sistemas deônticos
282427,Slackware linux /,,Linux,,Livro,1,1997.,3. ed. -,"SAMS, ",0672310120,,1383438,2023003902,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.451.9 S631 3.ed.,slackware linux / nan linux
282757,Photoshop fontstock:,as melhores fontes para seus trabalhos. -,Photoshop -#$&Programa de Computador,,CD-ROM,2,2009.,,"Universo Editorial,",9788599650295,,1384184,2021005622,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.932 P575,photoshop fontstock: as melhores fontes para seus trabalhos. - photoshop -#$&programa de computador
283156,Programa de microcomputador para mistura de rações destinadas ao gado de leite (mixleite - vrsão 1) /,,Gado de Leite -#$&Ração -#$&Microcomputador -#$&Programa,"Kugizaki, Voichi",Livro,1,1986.,,"EMCAPA,",,,1384941,2021009458,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,636.2:004.42 K95p,programa de microcomputador para mistura de rações destinadas ao gado de leite (mixleite - vrsão 1) / nan gado de leite -#$&ração -#$&microcomputador -#$&programa
283261,Corpos a exposição. -,,Corpo Humano#$&Corpo Humano -#$&Sistemas,,Livro,1,[2000?],,PREMIER EXHIBITIONS. ,9780980101317,,1385146,2021001663,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,612.015.2 C822,corpos a exposição. - nan corpo humano#$&corpo humano -#$&sistemas
283438,Using linux /,,Linux#$&Programa de Computador,Tackett Jr. Jack ,Livro,1,1997,3.ed. -,"QUE Corporation,",078971132x,,1385481,2023003895,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.451.9 T118u 3.ed.,using linux / nan linux#$&programa de computador
